filename,text,label
resume_24.txt,"এক্সেল এবং টেবলুতে ড্যাশবোর্ড তৈরি করে হাসপাতালের পরিচালনা পর্ষদকে বিভিন্ন কেপিআই (যেমন: রোগী ভর্তির হার, চিকিৎসার গড় সময়) সম্পর্কে রিপোর্ট করেছি",Experience
resume_24.txt,ইমেজিং ইকুইপমেন্টের ব্যবহার ও রক্ষণাবেক্ষণ সংক্রান্ত ডেটা অ্যানালাইসিস করে ইকুইপমেন্ট ডাউনটাইম ১৫% কমাতে সাহায্য করেছি,Experience
resume_24.txt,ডেটা এন্ট্রি অপারেটর (ইন্টার্ন),Experience
resume_24.txt,| সিটি ডায়াগনস্টিক সেন্টার,Experience
resume_24.txt,| জুলাই ২০২০ - ডিসেম্বর ২০২০,Experience
resume_24.txt,রোগীর ইমেজিং রিপোর্ট এবং অন্যান্য চিকিৎসা সংক্রান্ত তথ্য ডিজিটাল ডেটাবেসে এন্ট্রি ও সংরক্ষণ করেছি,Experience
resume_24.txt,ডেটার নির্ভুলতা ও সম্পূর্ণতা নিশ্চিত করার জন্য ভ্যালিডেশন ও কোয়ালিটি চেক করেছি,Experience
resume_24.txt,ডেটাবেস ম্যানেজমেন্ট ও রিপোর্ট তৈরিতে সিনিয়র ডেটা বিশ্লেষককে সহায়তা করেছি,Experience
resume_24.txt,বিএসসি ইন রেডিওলজি অ্যান্ড ইমেজিং টেকনোলজি,Education
resume_24.txt,বঙ্গবন্ধু শেখ মুজিব মেডিকেল বিশ্ববিদ্যালয়,Education
resume_24.txt,সিজিপিএ: ৩৫৫/৪০০ (২০১৬-২০২০),Education
resume_24.txt,হেলথকেয়ার ডেটা অ্যানালিটিক্স (Coursera),Skill
resume_24.txt,"ডেটা অ্যানালাইসিস: এক্সেল (এডভান্সড), এসকিউএল, পাইথন (বেসিক)",Skill
resume_24.txt,"ডেটা ভিজুয়ালাইজেশন: টেবলু, পাওয়ার বিআই",Skill
resume_24.txt,হেলথকেয়ার ডেটা স্ট্যান্ডার্ড: ইলেকট্রনিক হেলথ রেকর্ড (EHR) সিস্টেম,Skill
resume_24.txt,মেডিকেল টার্মিনোলজি ও রেডিওলজি ইমেজিং প্রক্রিয়া সম্পর্কে গভীর জ্ঞান,Skill
resume_24.txt,পরিসংখ্যানগত বিশ্লেষণ ও রিপোর্টিং,Skill
resume_25.txt,"ইউজার-কেন্দ্রিক, রেস্পন্সিভ এবং পারফরম্যান্ট ওয়েব অ্যাপ্লিকেশন ডেভেলপমেন্টের মাধ্যমে প্রতিষ্ঠানের ডিজিটাল প্রোডাক্টের গুণগত মান ও ইউজার এক্সপিরিয়েন্স উন্নয়নে গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী",Objective
resume_25.txt,ফ্রন্টএন্ড সফটওয়্যার ইঞ্জিনিয়ার |,Experience
resume_25.txt,টেকআর্ক স্টুডিও |,Experience
resume_25.txt,আগস্ট ২০২০ - বর্তমান,Experience
resume_25.txt,"রিঅ্যাক্ট জেএস, নেক্সট জেএস এবং টেইলউইন্ড সিএসএস ব্যবহার করে স্কেলেবল ও রেস্পন্সিভ ইউজার ইন্টারফেস ডেভেলপ করেছি",Experience
resume_25.txt,ফিগমা ডিজাইন ফাইল থেকে জটিল ইউআই কম্পোনেন্ট এবং ইন্টারঅ্যাকশন ইমপ্লিমেন্ট করেছি,Experience
resume_25.txt,রিডাক্স এবং কনটেক্সট এপিআই ব্যবহার করে স্টেট ম্যানেজমেন্ট ইমপ্লিমেন্ট করেছি,Experience
resume_25.txt,রেস্টফুল এপিআই ইন্টিগ্রেশন এবং ডেটা ফেচিং অপটিমাইজ করেছি (React Query),Experience
resume_25.txt,ডেভেলপার এবং প্রোডাক্ট ম্যানেজারের সাথে কোলাবোরেশন করে ইউজার ফিডব্যাক অনুযায়ী ফিচার ইমপ্লিমেন্ট করেছি,Experience
resume_25.txt,জুনিয়র ফ্রন্টএন্ড ডেভেলপার (ইন্টার্ন),Experience
resume_25.txt,| ওয়েবক্রাফট লিমিটেড,Experience
resume_25.txt,| মার্চ ২০২০ - জুলাই ২০২০,Experience
resume_25.txt,"এইচটিএমএল, সিএসএস এবং জাভাস্ক্রিপ্ট ব্যবহার করে ওয়েব পেজ ডেভেলপমেন্টে সহায়তা করেছি",Experience
resume_25.txt,বিদ্যমান প্রজেক্টের ইউজার ইন্টারফেসে বাগ ফিক্স এবং আপডেট করেছি,Experience
resume_25.txt,গিট ব্যবহার করে ভার্সন কন্ট্রোল এবং টিমের সাথে কোড রিভিউ প্রক্রিয়ায় অংশগ্রহণ করেছি,Experience
resume_25.txt,বিএসসি ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং,Education
resume_25.txt,ইউনাইটেড ইন্টারন্যাশনাল ইউনিভার্সিটি,Education
resume_25.txt,সিজিপিএ: ৩৪২/৪০০ (২০১৬-২০২০),Education
resume_25.txt,"ফ্রন্টএন্ড টেকনোলজি: রিঅ্যাক্ট জেএস, নেক্সট জেএস, জাভাস্ক্রিপ্ট (ES6+), টাইপস্ক্রিপ্ট, এইচটিএমএল৫, সিএসএস৩, টেইলউইন্ড সিএসএস, সিএসএস-ইন-জেএস (স্টাইলড-কম্পোনেন্টস)",Skill
resume_25.txt,"স্টেট ম্যানেজমেন্ট: রিডাক্স, কনটেক্সট এপিআই",Skill
resume_25.txt,"এপিআই ইন্টিগ্রেশন: রেস্টফুল এপিআই, এক্সিওস, রিঅ্যাক্ট কোয়েরি",Skill
resume_25.txt,ডিজাইন টুলস: ফিগমা (ডিজাইন ফাইল থেকে কোড ইমপ্লিমেন্টেশন),Skill
resume_25.txt,"ভার্সন কন্ট্রোল: গিট, গিটহাব",Skill
resume_25.txt,"টেস্টিং ও ডিবাগিং: জেস্ট, রিঅ্যাক্ট টেস্টিং লাইব্রেরি (বেসিক)",Skill
resume_25.txt,অ্যাজাইল মেথোডোলজি: স্ক্রাম,Skill
resume_26.txt,অ্যাডভান্সড মেশিন লার্নিং মডেল ও প্রেডিকটিভ অ্যানালিটিক্সের মাধ্যমে ইনভেস্টমেন্ট স্ট্র্যাটেজি অপটিমাইজ এবং ফাইন্যান্সিয়াল মার্কেটের জটিল সমস্যা সমাধানে গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী,Objective
resume_26.txt,ডেটা সায়েন্টিস্ট (ফাইন্যান্স) |,Experience
resume_26.txt,ক্যাপিটাল ট্রাস্ট লিমিটেড |,Experience
resume_26.txt,জুলাই ২০২০ - বর্তমান,Experience
resume_26.txt,"পাইথন এবং স্কিকিট-লার্ন ব্যবহার করে স্টক প্রাইস প্রেডিকশনের জন্য টাইম সিরিজ মডেল (ARIMA, LSTM) ডেভেলপ করেছি, যা প্রেডিকশন নির্ভুলতা ২৫% বাড়াতে সাহায্য করেছে",Experience
resume_26.txt,"ঐতিহাসিক মার্কেট ডেটা (price, volume, volatility) অ্যানালাইসিস করে রিস্ক ম্যানেজমেন্টের জন্য ভ্যালু অ্যাট রিস্ক (VaR) মডেল তৈরি করেছি",Experience
resume_26.txt,ন্যাচারাল ল্যাঙ্গুয়েজ প্রসেসিং (এনএলপি) ব্যবহার করে সংবাদ ও সোশ্যাল মিডিয়া সেন্টিমেন্ট অ্যানালাইসিস করে বিনিয়োগের সিদ্ধান্তে সহায়তা করেছি,Experience
resume_26.txt,টেবলু ও পাইথনে ডেটা ভিজুয়ালাইজেশন করে পোর্টফোলিও ম্যানেজার ও অ্যানালিস্টদের কাছে জটিল ডেটা থেকে অন্তর্দৃষ্টি উপস্থাপন করেছি,Experience
resume_26.txt,জুনিয়র ডেটা অ্যানালিস্ট,Experience
resume_26.txt,| প্রাইম ব্যাংক ইনভেস্টমেন্ট লিমিটেড,Experience
resume_26.txt,| জানুয়ারি ২০২০ - জুন ২০২০,Experience
resume_26.txt,"এসকিউএল ও এক্সেল ব্যবহার করে ফাইন্যান্সিয়াল ডেটাবেস (Bloomberg Terminal) থেকে ডেটা এক্সট্র্যাক্ট, ক্লিন ও প্রিপ্রসেস করেছি",Experience
resume_26.txt,বিভিন্ন কোম্পানির ফাইন্যান্সিয়াল স্টেটমেন্ট অ্যানালাইসিস করে ডেটাসেট তৈরি করেছি,Experience
resume_26.txt,পাইথনে এক্সপ্লোরেটরি ডেটা অ্যানালাইসিস (EDA) করে সিনিয়র অ্যানালিস্টদের রিপোর্ট তৈরিতে সহায়তা করেছি,Experience
resume_26.txt,এমএসসি ইন ডেটা সায়েন্স,Education
resume_26.txt,"ইনস্টিটিউট অফ বিজনেস অ্যাডমিনিস্ট্রেশন (IBA), ঢাকা বিশ্ববিদ্যালয়",Education
resume_26.txt,সিজিপিএ: ৩৭০/৪০০ (২০২১-২০২৩),Education
resume_26.txt,এমবিএ (ফাইন্যান্স),Education
resume_26.txt,"ইনস্টিটিউট অফ বিজনেস অ্যাডমিনিস্ট্রেশন (IBA), ঢাকা বিশ্ববিদ্যালয়",Education
resume_26.txt,সিজিপিএ: ৩৭০/৪০০ (২০১৮-২০২০),Education
resume_26.txt,বিবিএ (ফাইন্যান্স),Education
resume_26.txt,নর্থ সাউথ ইউনিভার্সিটি,Education
resume_26.txt,সিজিপিএ: ৩৫০/৪০০ (২০১৪-২০১৮),Education
resume_26.txt,"প্রোগ্রামিং ল্যাঙ্গুয়েজ: পাইথন (প্যান্ডাস, নামপাই, স্কিকিট-লার্ন, টেনসরফ্লো), আর, এসকিউএল",Skill
resume_26.txt,"মেশিন লার্নিং: টাইম সিরিজ অ্যানালাইসিস (ARIMA, LSTM), রিগ্রেশন, ক্লাসিফিকেশন, ক্লাস্টারিং",Skill
resume_26.txt,"ফাইন্যান্সিয়াল অ্যানালিটিক্স: ফাইন্যান্সিয়াল মডেলিং, ভ্যালুয়েশন, রিস্ক ম্যানেজমেন্ট (VaR)",Skill
resume_26.txt,"ডেটা ভিজুয়ালাইজেশন: টেবলু, ম্যাটপ্লটলিব, সিবোর্ন",Skill
resume_26.txt,"ন্যাচারাল ল্যাঙ্গুয়েজ প্রসেসিং: টেক্সট প্রসেসিং, সেন্টিমেন্ট অ্যানালাইসিস (এনএলপি)",Skill
resume_26.txt,বিগ ডেটা টেকনোলজি: অ্যাপাচি স্পার্ক (বেসিক),Skill
resume_27.txt,পর্যটন সংক্রান্ত ডেটা সংগ্রহ ও বিশ্লেষণ করে মার্কেট ট্রেন্ড সনাক্তকরণ এবং ভ্রমণ পরিকল্পনা উন্নয়নের মাধ্যমে প্রতিষ্ঠানের ব্যবসায়িক সিদ্ধান্ত গ্রহণ প্রক্রিয়ায় গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী,Objective
resume_27.txt,ডেটা বিশ্লেষক (পর্যটন উন্নয়ন) |,Experience
resume_27.txt,বাংলাদেশ ট্যুরিজম বোর্ড |,Experience
resume_27.txt,জানুয়ারি ২০১৯ - বর্তমান,Experience
resume_27.txt,"দেশি-বিদেশি পর্যটকদের আগমন সংক্রান্ত ডেটা সংগ্রহ, ক্লিনিং ও অ্যানালাইসিস করেছি",Experience
resume_27.txt,"এক্সেল এবং এসকিউএল ব্যবহার করে পর্যটকদের পছন্দ, ভ্রমণের সময় ও ব্যয় সংক্রান্ত ট্রেন্ড অ্যানালাইসিস করেছি",Experience
resume_27.txt,"পাওয়ার বিআই-তে ইন্টারঅ্যাকটিভ ড্যাশবোর্ড তৈরি করে পর্যটন খাতের কেপিআই (যেমন: ঋতুভিত্তিক পর্যটক সংখ্যা, জনপ্রিয় গন্তব্য) মনিটরিং করেছি",Experience
resume_27.txt,পর্যটক সন্তুষ্টি জরিপের ডেটা অ্যানালাইসিস করে ভ্রমণ পরিকল্পনা ও সেবার মান উন্নয়নে সুপারিশ প্রদান করেছি,Experience
resume_27.txt,ডেটা এন্ট্রি অ্যাসিস্ট্যান্ট,Experience
resume_27.txt,| গোল্ডেন ট্যুরস,Experience
resume_27.txt,| মার্চ ২০১৭ - ডিসেম্বর ২০১৮,Experience
resume_27.txt,"পর্যটকদের তথ্য, ভ্রমণ itinerary এবং accommodation সংক্রান্ত ডেটা ডিজিটাল ডেটাবেসে এন্ট্রি ও সংরক্ষণ করেছি",Experience
resume_27.txt,ডেটার নির্ভুলতা ও সম্পূর্ণতা নিশ্চিত করার জন্য ভ্যালিডেশন ও কোয়ালিটি চেক করেছি,Experience
resume_27.txt,বিভিন্ন ট্যুর প্যাকেজের বিক্রয় ডেটা সংগ্রহ করে এক্সেলে রিপোর্ট তৈরি করেছি,Experience
resume_27.txt,পেশাদার সার্টিফিকেট ইন ডেটা অ্যানালিটিক্স,Education
resume_27.txt,গুগল সার্টিফিকেট (Coursera),Education
resume_27.txt,সম্পূর্ণকরণ: ২০২৩,Education
resume_27.txt,বিএ (ইতিহাস),Education
resume_27.txt,ঢাকা কলেজ,Education
resume_27.txt,সিজিপিএ: ৩২০/৪০০ (২০১৩-২০১৭),Education
resume_27.txt,"ডেটা অ্যানালাইসিস টুলস: এক্সেল (পাওয়ার কোয়েরি, পিভট টেবিল), এসকিউএল",Skill
resume_27.txt,"ডেটা ভিজুয়ালাইজেশন: পাওয়ার বিআই, টেবলু",Skill
resume_27.txt,"প্রোগ্রামিং: পাইথন (প্যান্ডাস, নামপাই - বেসিক)",Skill
resume_27.txt,"পরিসংখ্যানগত অ্যানালাইসিস: ডিসক্রিপটিভ স্ট্যাটিস্টিক্স, ট্রেন্ড অ্যানালাইসিস",Skill
resume_27.txt,"যোগাযোগ ও উপস্থাপনা দক্ষতা (বাংলা, ইংরেজি, হিন্দি)",Skill
resume_28.txt,ইঞ্জিনিয়ারিং সিমুলেশন সফটওয়্যার ডেভেলপমেন্ট এবং অ্যালগরিদম অপটিমাইজেশনের মাধ্যমে জটিল স্ট্রাকচারাল বিশ্লেষণ ও ডিজাইন প্রক্রিয়াকে স্বয়ংক্রিয় ও উন্নত করতে গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী,Objective
resume_28.txt,সফটওয়্যার ইঞ্জিনিয়ার (কম্পিউটেশনাল মেকানিক্স) |,Experience
resume_28.txt,সিমুলেশন সলিউশন লিমিটেড |,Experience
resume_28.txt,সেপ্টেম্বর ২০১৯ - বর্তমান,Experience
resume_28.txt,সি++ এবং পাইথন ব্যবহার করে ফিনাইট এলিমেন্ট অ্যানালাইসিস (FEA) সফটওয়্যারের জন্য নিউমেরিক্যাল সল্ভার ডেভেলপ ও অপটিমাইজ করেছি,Experience
resume_28.txt,স্ট্রাকচারাল অ্যানালাইসিসের জন্য লিনিয়ার ও নন-লিনিয়ার অ্যালগরিদম ইমপ্লিমেন্ট করেছি,Experience
resume_28.txt,"লিগ্যাসি ফোরট্রান কোডকে পাইথন ও সি++-এ কনভার্ট করে মডার্নাইজ করেছি, যার ফলে সিমুলেশন টাইম ৪০% কমেছে",Experience
resume_28.txt,ইটিএবিএস এবং স্ট্যাডপ্রো সফটওয়্যারের জন্য পাইথন স্ক্রিপ্ট ব্যবহার করে অটোমেশন টুল ডেভেলপ করেছি,Experience
resume_28.txt,ম্যাটল্যাব ও পাইথনে ডেটা ভিজুয়ালাইজেশন টুল তৈরি করে ইঞ্জিনিয়ারিং টিমকে সিমুলেশন রেজাল্ট অ্যানালাইসিসে সহায়তা করেছি,Experience
resume_28.txt,জুনিয়র সফটওয়্যার ডেভেলপার,Experience
resume_28.txt,| টেকনিক্যাল সিমুলেশন সেন্টার,Experience
resume_28.txt,| ফেব্রুয়ারি ২০১৯ - আগস্ট ২০১৯,Experience
resume_28.txt,পাইথন ও নুমপাই ব্যবহার করে স্ট্রাকচারাল ডেটা প্রসেসিং ও অ্যানালাইসিসের জন্য স্ক্রিপ্ট লিখেছি,Experience
resume_28.txt,বিদ্যমান সিমুলেশন সফটওয়্যারে বাগ ফিক্স ও ফিচার আপডেট করেছি,Experience
resume_28.txt,গিট ব্যবহার করে ভার্সন কন্ট্রোল এবং টিমের সাথে কোড রিভিউ প্রক্রিয়ায় অংশগ্রহণ করেছি,Experience
resume_28.txt,বিএসসি ইন সিভিল ইঞ্জিনিয়ারিং,Education
resume_28.txt,চট্টগ্রাম প্রকৌশল ও প্রযুক্তি বিশ্ববিদ্যালয় (চুয়েট),Education
resume_28.txt,সিজিপিএ: ৩৫৫/৪০০ (২০১৫-২০১৯),Education
resume_28.txt,"প্রোগ্রামিং ল্যাঙ্গুয়েজ: পাইথন (নামপাই, সাইপাই), সি++, ফোরট্রান (বেসিক)",Skill
resume_28.txt,"কম্পিউটেশনাল মেকানিক্স: ফিনাইট এলিমেন্ট অ্যানালাইসিস (FEA), নিউমেরিক্যাল মেথডস",Skill
resume_28.txt,"সিমুলেশন সফটওয়্যার: ETABS, STAADPro, SAP2000 (ইউজার), ওপেনসোর্স FEA লাইব্রেরি",Skill
resume_28.txt,"ডেটা ভিজুয়ালাইজেশন: ম্যাটপ্লটলিব, ম্যাটল্যাব",Skill
resume_28.txt,"ভার্সন কন্ট্রোল: গিট, গিটহাব",Skill
resume_28.txt,"ইঞ্জিনিয়ারিং স্ট্যান্ডার্ড: Building Codes (BNBC, ACI) সম্পর্কে ধারণা",Skill
resume_29.txt,"একটি প্রতিষ্ঠানে কাস্টমার সার্ভিস ম্যানেজার হিসেবে দায়িত্ব পালন করা, যেখানে আমি সার্ভিস কোয়ালিটি উন্নত, কাস্টমার স্যাটিসফ্যাকশন বৃদ্ধি এবং টিম ম্যানেজমেন্টের মাধ্যমে প্রতিষ্ঠানের লক্ষ্য অর্জনে ভূমিকা রাখতে পারি",Objective
resume_29.txt,কাস্টমার সার্ভিস ম্যানেজার |,Experience
resume_29.txt,কুইক সেবা লিমিটেড |,Experience
resume_29.txt,মে ২০২০ - বর্তমান,Experience
resume_29.txt,"২০ সদস্যের কাস্টমার সার্ভিস টিমের রিক্রুটমেন্ট, ট্রেনিং এবং performance management করা",Experience
resume_29.txt,কাস্টমার কমপ্লেইন্ট এবং ফিডব্যাক অ্যানালিসিস করে সার্ভিস উন্নয়নের পদক্ষেপ নেয়া,Experience
resume_29.txt,সার্ভিস লেভেল এগ্রিমেন্ট (SLA) মনিটরিং এবং রিপোর্টিং,Experience
resume_29.txt,টিম লিডার,Experience
resume_29.txt,| কেয়ার লাইন সেন্টার,Experience
resume_29.txt,| আগস্ট ২০১৭ - এপ্রিল ২০২০,Experience
resume_29.txt,কাস্টমার সার্ভিস রিপ্রেজেন্টেটিভদের একটি small team manage করা,Experience
resume_29.txt,complex customer issues resolve করা,Experience
resume_29.txt,এমবিএ (মার্কেটিং),Education
resume_29.txt,জাতীয় বিশ্ববিদ্যালয়,Education
resume_29.txt,সিজিপিএ: ৩৪০/৪০০ (২০১৫-২০১৭),Education
resume_29.txt,বিবিএ (ম্যানেজমেন্ট),Education
resume_29.txt,প্রাইম ইউনিভার্সিটি,Education
resume_29.txt,সিজিপিএ: ৩২৫/৪০০ (২০১১-২০১৫),Education
resume_29.txt,টিম লিডারশিপ ও ম্যানেজমেন্ট,Skill
resume_29.txt,কাস্টমার রিলেশনশিপ ম্যানেজমেন্ট (CRM),Skill
resume_29.txt,performance metrics অ্যানালিসিস,Skill
resume_29.txt,conflict resolution,Skill
resume_3.txt,"একজন জুনিয়র সফ্টওয়্যার ডেভেলপার হিসেবে ক্যারিয়ার শুরু করা, যেখানে আমি আমার প্রোগ্রামিং জ্ঞান এবং সমস্যা সমাধানের দক্ষতা কাজে লাগিয়ে শিখতে ও বৃদ্ধি করতে পারি",Objective
resume_3.txt,বিএসসি ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং,Education
resume_3.txt,শাহজালাল বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয় (সাস্ট),Education
resume_3.txt,সিজিপিএ: ৩৫০/৪০০ (২০১৮-২০২২),Education
resume_3.txt,"প্রোগ্রামিং ভাষা: পাইথন, জাভা, সি, জাভাস্ক্রিপ্ট",Skill
resume_3.txt,"ওয়েব টেকনোলজি: HTML, CSS, Reactjs, Nodejs",Skill
resume_3.txt,"ডাটাবেজ: MySQL, Firebase",Skill
resume_3.txt,"টুলস: Git, VS Code, Android Studio",Skill
resume_3.txt,সফ্টওয়্যার ডেভেলপমেন্ট ইন্টার্ন,Experience
resume_3.txt,| আইটি সেন্টার লিমিটেড,Experience
resume_3.txt,| জুন ২০২১ - আগস্ট ২০২১,Experience
resume_3.txt,একটি কোম্পানির ইন্টার্নাল ম্যানেজমেন্ট সিস্টেমের UI কম্পোনেন্ট Reactjs ব্যবহার করে ডেভেলপ করা,Experience
resume_30.txt,মেডিকেল ইকুইপমেন্টের জন্য এমবেডেড সফটওয়্যার ও ডেটা অ্যাকুইজিশন সিস্টেম ডেভেলপমেন্টের মাধ্যমে স্বাস্থ্যসেবা প্রযুক্তির উন্নয়নে গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী,Objective
resume_30.txt,সফটওয়্যার ইঞ্জিনিয়ার (এমবেডেড সিস্টেম) |,Experience
resume_30.txt,মেডিকেয়ার হসপিটাল এন্ড ডায়াগনস্টিক সেন্টার |,Experience
resume_30.txt,নভেম্বর ২০২০ - বর্তমান,Experience
resume_30.txt,"সি এবং সি++ প্রোগ্রামিং ভাষায় মাইক্রোকন্ট্রোলার (STM32, Arduino) ভিত্তিক এমবেডেড সফটওয়্যার ডেভেলপ করেছি যা ভেন্টিলেটর ও ইসিজি মেশিনের সেন্সর ডেটা প্রসেসিং ও কন্ট্রোল করে",Experience
resume_30.txt,"পাইথন ও ম্যাটল্যাব ব্যবহার করে ফিজিওলজিক্যাল সিগন্যাল (ইসিজি, স্পাইরোমিটার) প্রসেসিং ও অ্যানালাইসিসের জন্য অ্যালগরিদম ডেভেলপ করেছি",Experience
resume_30.txt,রিয়েল-টাইম অপারেটিং সিস্টেম (RTOS) ভিত্তিক ফার্মওয়্যার ডেভেলপ ও অপটিমাইজ করেছি,Experience
resume_30.txt,"ব্লুটুথ ও ওয়াই-ফাই মডিউল ব্যবহার করে মেডিকেল ডিভাইস থেকে সেন্ট্রাল মনিটরিং সিস্টেমে ডেটা ট্রান্সমিশনের জন্য কমিউনিকেশন প্রোটোকল (Modbus, MQTT) ইমপ্লিমেন্ট করেছি",Experience
resume_30.txt,জুনিয়র সফটওয়্যার ডেভেলপার |,Experience
resume_30.txt,বায়ো-টেক ইকুইপমেন্টস লিমিটেড |,Experience
resume_30.txt,জুলাই ২০১৯ - অক্টোবর ২০২০,Experience
resume_30.txt,পাইথন ও প্যান্ডাস লাইব্রেরি ব্যবহার করে বিভিন্ন মেডিকেল ডিভাইস থেকে সংগৃহীত ডেটা প্রসেসিং ও অ্যানালাইসিসের টুল ডেভেলপ করেছি,Experience
resume_30.txt,লিগ্যাসি মেডিকেল ডিভাইসের ফার্মওয়্যার আপডেট ও বাগ ফিক্স করেছি,Experience
resume_30.txt,গিট ব্যবহার করে ভার্সন কন্ট্রোল এবং টিমের সাথে কোড কলাবোরেশন করেছি,Experience
resume_30.txt,বিএসসি ইন বায়োমেডিকাল ইঞ্জিনিয়ারিং,Education
resume_30.txt,খুলনা বিশ্ববিদ্যালয়,Education
resume_30.txt,সিজিপিএ: ৩৪৮/৪০০ (২০১৫-২০১৯),Education
resume_30.txt,"এমবেডেড সিস্টেম প্রোগ্রামিং: সি, সি++, এমবেডেড সি, আরটিওএস",Skill
resume_30.txt,"মাইক্রোকন্ট্রোলার: STM32, Arduino, ESP32",Skill
resume_30.txt,"সিগন্যাল প্রসেসিং: ম্যাটল্যাব, পাইথন (SciPy, NumPy), ফিজিওলজিক্যাল সিগন্যাল প্রসেসিং (ইসিজি, ইইজি)",Skill
resume_30.txt,"কমিউনিকেশন প্রোটোকল: UART, I2C, SPI, Modbus, MQTT, ব্লুটুথ, ওয়াই-ফাই",Skill
resume_30.txt,"ডেটা অ্যানালাইসিস: পাইথন (প্যান্ডাস, ম্যাটপ্লটলিব)",Skill
resume_30.txt,"টুলস ও টেকনোলজি: অল্টিয়াম ডিজাইনার (বেসিক), প্রোটিয়াস, গিট, জিরা",Skill
resume_30.txt,"মেডিকেল ইকুইপমেন্ট নলেজ: ভেন্টিলেটর, ইসিজি মেশিন, অ্যানেস্থেসিয়া ওয়ার্কস্টেশন এর কার্যপ্রণালী সম্পর্কে গভীর ধারণা",Skill
resume_31.txt,কন্টেন্ট পারফরম্যান্স ও অডিয়েন্স ইনসাইট অ্যানালাইসিসের মাধ্যমে ডেটা-চালিত সোশ্যাল মিডিয়া স্ট্র্যাটেজি তৈরিতে গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী,Objective
resume_31.txt,সোশ্যাল মিডিয়া ডেটা অ্যানালিস্ট |,Experience
resume_31.txt,ডিজিটাল ব্রেইন লিমিটেড |,Experience
resume_31.txt,আগস্ট ২০২০ - বর্তমান,Experience
resume_31.txt,এক্সেল ও গুগল শিটস ব্যবহার করে সোশ্যাল মিডিয়া ক্যাম্পেইনের ডেটা ট্র্যাক ও অ্যানালাইসিস করেছি,Experience
resume_31.txt,Facebook Insights ও Instagram Analytics থেকে অডিয়েন্স এনগেজমেন্ট ও রিচের ডেটা সংগ্রহ করে রিপোর্ট তৈরি করেছি,Experience
resume_31.txt,পাওয়ার বিআই-তে ড্যাশবোর্ড তৈরি করে কন্টেন্ট পারফরম্যান্সের ট্রেন্ড অ্যানালাইসিস করেছি,Experience
resume_31.txt,কন্টেন্ট ক্রিয়েটর,Experience
resume_31.txt,| ফ্রিল্যান্স,Experience
resume_31.txt,| জানুয়ারি ২০১৯ - জুলাই ২০২০,Experience
resume_31.txt,বিভিন্ন ব্র্যান্ডের সোশ্যাল মিডিয়া কন্টেন্টের পারফরম্যান্স ট্র্যাক করে রিপোর্ট তৈরি করেছি,Experience
resume_31.txt,বিএ (ইংরেজি সাহিত্য),Education
resume_31.txt,ইডেন মহিলা কলেজ,Education
resume_31.txt,সিজিপিএ: ৩৩০/৪০০ (২০১৬-২০২০),Education
resume_31.txt,"ডেটা অ্যানালাইসিস: এক্সেল, গুগল শিটস",Skill
resume_31.txt,"সোশ্যাল মিডিয়া অ্যানালিটিক্স: Facebook Insights, Instagram Analytics",Skill
resume_31.txt,ডেটা ভিজুয়ালাইজেশন: পাওয়ার বিআই (বেসিক),Skill
resume_31.txt,কন্টেন্ট স্ট্র্যাটেজি ও কমিউনিটি ম্যানেজমেন্ট,Skill
resume_32.txt,ফুড প্রোডাকশন ও কোয়ালিটি ডেটা অ্যানালাইসিসের মাধ্যমে প্রোডাক্ট ডেভেলপমেন্ট ও অপারেশনাল দক্ষতা উন্নয়নে গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী,Objective
resume_32.txt,ডেটা বিশ্লেষক (কোয়ালিটি অ্যাসুরেন্স) |,Experience
resume_32.txt,ফ্রেশ ফুডস লিমিটেড |,Experience
resume_32.txt,জুন ২০২০ - বর্তমান,Experience
resume_32.txt,এক্সেল ও এসকিউএল ব্যবহার করে কোয়ালিটি কন্ট্রোল টেস্টের ডেটা সংগ্রহ ও অ্যানালাইসিস করেছি,Experience
resume_32.txt,"ল্যাবরেটরি টেস্টের (pH, moisture, shelf-life) ডেটা ট্র্যাক করে ট্রেন্ড অ্যানালাইসিস রিপোর্ট তৈরি করেছি",Experience
resume_32.txt,পাওয়ার বিআই-তে ড্যাশবোর্ড তৈরি করে কোয়ালিটি ইস্যু ও প্রোডাকশন পারফরম্যান্স মনিটর করেছি,Experience
resume_32.txt,ইন্টার্ন,Experience
resume_32.txt,|  প্রাণ-আরএফএল গ্রুপ,Experience
resume_32.txt,| ডিসেম্বর ২০১৯ - মে ২০২০,Experience
resume_32.txt,প্রোডাকশন লাইনের ডেটা সংগ্রহ করে এক্সেলে রিপোর্ট তৈরি করেছি,Experience
resume_32.txt,বিএসসি ইন ফুড টেকনোলজি,Education
