filename,summary
resume_29.txt,"[Objective]: একটি প্রতিষ্ঠানে কাস্টমার সার্ভিস ম্যানেজার হিসেবে দায়িত্ব পালন করা, যেখানে আমি সার্ভিস কোয়ালিটি উন্নত, কাস্টমার স্যাটিসফ্যাকশন বৃদ্ধি এবং টিম ম্যানেজমেন্টের মাধ্যমে প্রতিষ্ঠানের লক্ষ্য অর্জনে ভূমিকা রাখতে পারি 
[Education]: এমবিএ (মার্কেটিং) 
[Experience Highlights]: কাস্টমার সার্ভিস ম্যানেজার | | কাস্টমার কমপ্লেইন্ট এবং ফিডব্যাক অ্যানালিসিস করে সার্ভিস উন্নয়নের পদক্ষেপ নেয়া 
[Top Skills]: টিম লিডারশিপ ও ম্যানেজমেন্ট, কাস্টমার রিলেশনশিপ ম্যানেজমেন্ট (CRM), performance metrics অ্যানালিসিস, conflict resolution"
resume_3.txt,"[Objective]: একজন জুনিয়র সফ্টওয়্যার ডেভেলপার হিসেবে ক্যারিয়ার শুরু করা, যেখানে আমি আমার প্রোগ্রামিং জ্ঞান এবং সমস্যা সমাধানের দক্ষতা কাজে লাগিয়ে শিখতে ও বৃদ্ধি করতে পারি 
[Education]: বিএসসি ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং 
[Experience Highlights]: সফ্টওয়্যার ডেভেলপমেন্ট ইন্টার্ন | একটি কোম্পানির ইন্টার্নাল ম্যানেজমেন্ট সিস্টেমের UI কম্পোনেন্ট Reactjs ব্যবহার করে ডেভেলপ করা 
[Top Skills]: প্রোগ্রামিং ভাষা: পাইথন, জাভা, সি, জাভাস্ক্রিপ্ট, ওয়েব টেকনোলজি: HTML, CSS, Reactjs, Nodejs, ডাটাবেজ: MySQL, Firebase, টুলস: Git, VS Code, Android Studio"
resume_30.txt,"[Objective]: মেডিকেল ইকুইপমেন্টের জন্য এমবেডেড সফটওয়্যার ও ডেটা অ্যাকুইজিশন সিস্টেম ডেভেলপমেন্টের মাধ্যমে স্বাস্থ্যসেবা প্রযুক্তির উন্নয়নে গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী 
[Education]: বিএসসি ইন বায়োমেডিকাল ইঞ্জিনিয়ারিং 
[Experience Highlights]: সি এবং সি++ প্রোগ্রামিং ভাষায় মাইক্রোকন্ট্রোলার (STM32, Arduino) ভিত্তিক এমবেডেড সফটওয়্যার ডেভেলপ করেছি যা ভেন্টিলেটর ও ইসিজি মেশিনের সেন্সর ডেটা প্রসেসিং ও কন্ট্রোল করে | পাইথন ও প্যান্ডাস লাইব্রেরি ব্যবহার করে বিভিন্ন মেডিকেল ডিভাইস থেকে সংগৃহীত ডেটা প্রসেসিং ও অ্যানালাইসিসের টুল ডেভেলপ করেছি 
[Top Skills]: এমবেডেড সিস্টেম প্রোগ্রামিং: সি, সি++, এমবেডেড সি, আরটিওএস, মাইক্রোকন্ট্রোলার: STM32, Arduino, ESP32, সিগন্যাল প্রসেসিং: ম্যাটল্যাব, পাইথন (SciPy, NumPy), ফিজিওলজিক্যাল সিগন্যাল প্রসেসিং (ইসিজি, ইইজি), কমিউনিকেশন প্রোটোকল: UART, I2C, SPI, Modbus, MQTT, ব্লুটুথ, ওয়াই-ফাই, ডেটা অ্যানালাইসিস: পাইথন (প্যান্ডাস, ম্যাটপ্লটলিব), টুলস ও টেকনোলজি: অল্টিয়াম ডিজাইনার (বেসিক), প্রোটিয়াস, গিট, জিরা, মেডিকেল ইকুইপমেন্ট নলেজ: ভেন্টিলেটর, ইসিজি মেশিন, অ্যানেস্থেসিয়া ওয়ার্কস্টেশন এর কার্যপ্রণালী সম্পর্কে গভীর ধারণা"
resume_31.txt,"[Objective]: কন্টেন্ট পারফরম্যান্স ও অডিয়েন্স ইনসাইট অ্যানালাইসিসের মাধ্যমে ডেটা-চালিত সোশ্যাল মিডিয়া স্ট্র্যাটেজি তৈরিতে গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী 
[Education]: বিএ (ইংরেজি সাহিত্য) 
[Experience Highlights]: এক্সেল ও গুগল শিটস ব্যবহার করে সোশ্যাল মিডিয়া ক্যাম্পেইনের ডেটা ট্র্যাক ও অ্যানালাইসিস করেছি | বিভিন্ন ব্র্যান্ডের সোশ্যাল মিডিয়া কন্টেন্টের পারফরম্যান্স ট্র্যাক করে রিপোর্ট তৈরি করেছি 
[Top Skills]: ডেটা অ্যানালাইসিস: এক্সেল, গুগল শিটস, সোশ্যাল মিডিয়া অ্যানালিটিক্স: Facebook Insights, Instagram Analytics, ডেটা ভিজুয়ালাইজেশন: পাওয়ার বিআই (বেসিক), কন্টেন্ট স্ট্র্যাটেজি ও কমিউনিটি ম্যানেজমেন্ট"
resume_32.txt,"[Objective]: ফুড প্রোডাকশন ও কোয়ালিটি ডেটা অ্যানালাইসিসের মাধ্যমে প্রোডাক্ট ডেভেলপমেন্ট ও অপারেশনাল দক্ষতা উন্নয়নে গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী 
[Education]: বিএসসি ইন ফুড টেকনোলজি 
[Experience Highlights]: এক্সেল ও এসকিউএল ব্যবহার করে কোয়ালিটি কন্ট্রোল টেস্টের ডেটা সংগ্রহ ও অ্যানালাইসিস করেছি | পাওয়ার বিআই-তে ড্যাশবোর্ড তৈরি করে কোয়ালিটি ইস্যু ও প্রোডাকশন পারফরম্যান্স মনিটর করেছি 
[Top Skills]: ডেটা অ্যানালাইসিস: এক্সেল, এসকিউএল (বেসিক), ডেটা ভিজুয়ালাইজেশন: পাওয়ার বিআই, কোয়ালিটি কন্ট্রোল ডেটা ম্যানেজমেন্ট, ফুড সেফটি স্ট্যান্ডার্ড (HACCP, GMP) ও ল্যাবরেটরি টেস্টিং"
resume_33.txt,"[Objective]: শিক্ষার্থীদের পারফরম্যান্স ডেটা অ্যানালাইসিস করে শিক্ষার মান উন্নয়ন ও পাঠ পরিকল্পনা অপটিমাইজেশনে গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী 
[Education]: পেশাদার সার্টিফিকেট ইন ডেটা অ্যানালিটিক্স 
[Experience Highlights]: শিক্ষার্থীদের পারফরম্যান্স ট্র্যাক করে ট্রেন্ড অ্যানালাইসিস রিপোর্ট তৈরি করেছি | IELTS পরীক্ষার্থীদের স্পিকিং ও রাইটিং মডিউলের পারফরম্যান্স ডেটা সংগ্রহ ও এক্সেলে রিপোর্ট তৈরি করেছি 
[Top Skills]: ডেটা অ্যানালাইসিস: এক্সেল, এসকিউএল, ডেটা ভিজুয়ালাইজেশন: পাওয়ার বিআই, শিক্ষার্থী পারফরম্যান্স অ্যাসেসমেন্ট ও ইভ্যালুয়েশন, শিক্ষা সংক্রান্ত ডেটা ম্যানেজমেন্ট, কমিউনিকেশন ও উপস্থাপনা দক্ষতা"
resume_34.txt,"[Objective]: রিয়েল এস্টেট মার্কেট ট্রেন্ড অ্যানালাইসিস ও প্রপার্টি ভ্যালুয়েশন ডেটা ম্যানেজমেন্টের মাধ্যমে প্রতিষ্ঠানের ব্যবসায়িক সিদ্ধান্ত গ্রহণ প্রক্রিয়ায় গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী 
[Education]: বিবিএ (মার্কেটিং) 
[Experience Highlights]: পাওয়ার বিআই-তে ড্যাশবোর্ড তৈরি করে প্রপার্টি সেলস পারফরম্যান্স মনিটর করেছি | প্রপার্টি লিস্টিং ও ক্লায়েন্ট ডেটা সংগ্রহ করে এক্সেলে রিপোর্ট তৈরি করেছি 
[Top Skills]: ডেটা অ্যানালাইসিস: এক্সেল, গুগল শিটস, ডেটা ভিজুয়ালাইজেশন: পাওয়ার বিআই (বেসিক), প্রপার্টি মার্কেট ট্রেন্ড অ্যানালাইসিস, সেলস ডেটা ম্যানেজমেন্ট, বেসিক প্রপার্টি ভ্যালুয়েশন ও রেগুলেশন নলেজ"
resume_35.txt,"[Objective]: ডিজিটাল লাইব্রেরি সিস্টেম ও গবেষণা ডেটাবেস থেকে তথ্য সংগ্রহ ও অ্যানালাইসিসের মাধ্যমে প্রতিষ্ঠানের তথ্য ব্যবস্থাপনা ও গবেষণা কার্যক্রম উন্নয়নে গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী 
[Education]: এমএ ইন লাইব্রেরি অ্যান্ড ইনফরমেশন সায়েন্স 
[Experience Highlights]: এক্সেল ও এসকিউএল ব্যবহার করে লাইব্রেরি ম্যানেজমেন্ট সিস্টেম (Koha) থেকে বই issue-return ও ব্যবহারকারীর ডেটা সংগ্রহ ও অ্যানালাইসিস করেছি | পাওয়ার বিআই-তে ড্যাশবোর্ড তৈরি করে লাইব্রেরি রিসোর্সের ব্যবহার ও ট্রেন্ড মনিটর করেছি 
[Top Skills]: ডেটা অ্যানালাইসিস: এক্সেল, এসকিউএল (বেসিক), ডেটা ভিজুয়ালাইজেশন: পাওয়ার বিআই (বেসিক), লাইব্রেরি ম্যানেজমেন্ট সিস্টেম (Koha), তথ্য সংগ্রহ ও ব্যবস্থাপনা (Information Retrieval), ডিজিটাল লাইব্রেরি আর্কাইভিং"
resume_36.txt,"[Objective]: একজন ডাটা সায়েন্টিস্ট হিসেবে একটি ডাটা-ড্রিভেন প্রতিষ্ঠানে যোগদান করা, যেখানে আমি মেশিন লার্নিং মডেল ডেভেলপমেন্ট এবং প্রেডিক্টিভ অ্যানালিটিক্সের মাধ্যমে ব্যবসায়িক সমস্যার সমাধান করতে পারি 
[Education]: বিএসসি ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং 
[Experience Highlights]: জুনিয়র ডাটা সায়েন্টিস্ট | | SQL কুয়েরি ব্যবহার করে ডাটাবেস থেকে ডাটা এক্সট্রাক্ট এবং প্রাথমিক বিশ্লেষণ করা 
[Top Skills]: প্রোগ্রামিং: Python, R, SQL, লাইব্রেরি: Pandas, NumPy, Scikit-learn, TensorFlow, মেশিন লার্নিং অ্যালগরিদম, ডাটা ভিজুয়ালাইজেশন: Matplotlib, Seaborn, Power BI"
resume_37.txt,"[Objective]: একটি আই হাসপাতাল বা অপ্টিক্যাল সেন্টারে অপথোমেট্রিস্ট হিসেবে দায়িত্ব পালন করা, যেখানে আমি চোখের রোগ নির্ণয়, ভিশন থেরাপি এবং উপযুক্ত চশমা বা কন্টাক্ট লেন্সের পরামর্শ দিয়ে রোগীদের সেবা করতে পারি 
[Education]: বিএসসি ইন অপথোমেট্রি 
[Experience Highlights]: রেজিস্ট্রার্ড অপথোমেট্রিস্ট | | অপথোমেট্রি ইন্টার্ন 
[Top Skills]: চোখের রোগ নির্ণয়, অপথোমেট্রিক ইকুইপমেন্ট অপারেশন, ভিশন থেরাপি, রোগীর সাথে যোগাযোগ"
resume_38.txt,"[Objective]: স্কেলেবল ডেটা পাইপলাইন নির্মাণ, ইটিএল প্রসেস অটোমেশন এবং ডেটা ইনফ্রাস্ট্রাকচার ম্যানেজমেন্টের মাধ্যমে প্রতিষ্ঠানের ডেটা-চালিত সিদ্ধান্ত গ্রহণ প্রক্রিয়ায় গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী 
[Education]: বিএসসি ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং 
[Experience Highlights]: ডকার ব্যবহার করে ডেটা প্রসেসিং এনভায়রনমেন্ট কন্টেইনারাইজ করেছি | বাশ স্ক্রিপ্টিং ব্যবহার করে ডেটা ব্যাকআপ ও রিকভারি প্রসেস অটোমেট করেছি 
[Top Skills]: ইটিএল অর্কেস্ট্রেশন: অ্যাপাচি এয়ারফ্লো, প্রোগ্রামিং: পাইথন (প্যান্ডাস), এসকিউএল, বাশ, ক্লাউড প্ল্যাটফর্ম: AWS (S3, Redshift, Glue, Lambda), Microsoft Azure (বেসিক), ডেটাবেজ: PostgreSQL, MySQL, কন্টেইনারাইজেশন: ডকার, বিগ ডেটা টেকনোলজি: অ্যাপাচি স্পার্ক (বেসিক)"
resume_39.txt,"[Objective]: জটিল আর্থিক ডেটা বিশ্লেষণ ও রিপোর্টিংয়ের মাধ্যমে প্রতিষ্ঠানের বাজেটিং, ফোরকাস্টিং ও কৌশলগত সিদ্ধান্ত গ্রহণ প্রক্রিয়ায় গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী 
[Education]: ইনস্টিটিউট অফ চার্টার্ড অ্যাকাউন্ট্যান্টস অফ বাংলাদেশ (ICAB) 
[Experience Highlights]: সিনিয়র ফাইন্যান্সিয়াল অ্যানালিস্ট | | ফাইন্যান্সিয়াল ডেটা ক্লিনিং ও মডেলিং করেছি 
[Top Skills]: ডেটা অ্যানালাইসিস: এক্সেল (পাওয়ার কোয়েরি, পিভট টেবিল), এসকিউএল, ডেটা ভিজুয়ালাইজেশন: পাওয়ার বিআই, ফাইন্যান্সিয়াল রিপোর্টিং ও অ্যানালিসিস, বাজেটিং ও ফোরকাস্টিং, অ্যাকাউন্টিং সফ্টওয়্যার: SAP FICO (বেসিক), ফাইন্যান্সিয়াল মডেলিং"
resume_4.txt,"[Objective]: মেশিন লার্নিং মডেল এবং প্রেডিকটিভ অ্যানালিটিক্সের মাধ্যমে জটিল ব্যবসায়িক চ্যালেঞ্জ সমাধান করে প্রতিষ্ঠানের ডেটা-চালিত সিদ্ধান্ত গ্রহণ প্রক্রিয়ায় গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী 
[Education]: বিএসসি ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং 
[Experience Highlights]: এসকিউএল ব্যবহার করে বড় ডেটাবেস থেকে ডেটা এক্সট্র্যাক্ট, ক্লিন এবং প্রিপ্রসেস করেছি | এক্সেল এবং পাওয়ার বিআই-এর মাধ্যমে সেলস এবং মার্কেটিং ড্যাশবোর্ড তৈরি করেছি 
[Top Skills]: প্রোগ্রামিং ল্যাঙ্গুয়েজ: পাইথন, আর, এসকিউএল, মেশিন লার্নিং: স্কিকিট-লার্ন, টেনসরফ্লো, কেরাস, পাইটর্চ, ডেটা ম্যানিপুলেশন: প্যান্ডাস, নামপাই, dplyr, ডেটা ভিজুয়ালাইজেশন: টেবলু, পাওয়ার বিআই, ম্যাটপ্লটলিব, সিবোর্ন, ggplot2, বিগ ডেটা টেকনোলজি: অ্যাপাচি স্পার্ক (বেসিক), হাডুপ (বেসিক), ভার্সন কন্ট্রোল: গিট, গিটহাব"
resume_40.txt,"[Objective]: প্রাণীর রোগ সংক্রান্ত ডেটা ও চিকিৎসা ইতিহাস বিশ্লেষণ করে রোগ প্রতিরোধ ও স্বাস্থ্য ব্যবস্থাপনা উন্নয়নে গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী 
[Education]: ডক্টর অফ ভেটেরিনারি মেডিসিন (DVM) 
[Experience Highlights]: মার্চ ২০২০ - বর্তমান | টিকা, সার্জারি ও চিকিৎসার ফলাফল সংক্রান্ত ডেটা ট্র্যাক করে ট্রেন্ড অ্যানালাইসিস রিপোর্ট তৈরি করেছি 
[Top Skills]: ডেটা অ্যানালাইসিস: এক্সেল, এসকিউএল (বেসিক), ডেটা ভিজুয়ালাইজেশন: পাওয়ার বিআই, ইলেকট্রনিক মেডিকেল রেকর্ড (EMR) ডেটা ম্যানেজমেন্ট, রোগ নির্ণয় ও চিকিৎসা সংক্রান্ত ডেটা ট্র্যাকিং, ভেটেরিনারি মেডিসিন ও পাবলিক হেলথ নলেজ"
resume_41.txt,"[Objective]: প্রোডাকশন ডেটা ও অপারেশনাল মেট্রিক্স অ্যানালাইসিসের মাধ্যমে উৎপাদন প্রক্রিয়ার দক্ষতা বৃদ্ধি ও সিদ্ধান্ত গ্রহণ প্রক্রিয়ায় গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী 
[Education]: বিএসসি ইন ইন্ডাস্ট্রিয়াল অ্যান্ড প্রডাকশন ইঞ্জিনিয়ারিং 
[Experience Highlights]: এক্সেল ও মিনিট্যাব ব্যবহার করে প্রোডাকশন লাইনের ওয়ার্কফ্লো ডেটা সংগ্রহ ও অ্যানালাইসিস করেছি | প্রোডাকশন শিডিউল ও মেটেরিয়াল রিকোয়ারমেন্টের ডেটা সংগ্রহ করে এক্সেলে রিপোর্ট তৈরি করেছি 
[Top Skills]: ডেটা অ্যানালাইসিস: এক্সেল, মিনিট্যাব, ডেটা ভিজুয়ালাইজেশন: পাওয়ার বিআই, প্রসেস অপ্টিমাইজেশন, কোয়ালিটি ম্যানেজমেন্ট সিস্টেমস (ISO 9001), লীন ম্যানুফ্যাকচারিং প্রিন্সিপালস"
resume_42.txt,"[Objective]: নেটওয়ার্ক পারফরম্যান্স ডেটা বিশ্লেষণ ও অপটিমাইজেশনের মাধ্যমে প্রতিষ্ঠানের সার্ভিস কোয়ালিটি উন্নয়নে গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী 
[Education]: বিএসসি ইন ইলেক্ট্রনিক অ্যান্ড টেলিকমিউনিকেশন ইঞ্জিনিয়ারিং 
[Experience Highlights]: নেটওয়ার্ক মনিটরিং টুলস থেকে সংগৃহীত ডেটা ট্র্যাক করে ফল্ট অ্যানালাইসিস রিপোর্ট তৈরি করেছি | পাওয়ার বিআই-তে ড্যাশবোর্ড তৈরি করে নেটওয়ার্ক পারফরম্যান্স মেট্রিক্স মনিটর করেছি 
[Top Skills]: ডেটা অ্যানালাইসিস: এক্সেল, এসকিউএল (বেসিক), ডেটা ভিজুয়ালাইজেশন: পাওয়ার বিআই, নেটওয়ার্ক পারফরম্যান্স অ্যানালাইসিস, টেলিকম নেটওয়ার্ক (4G/LTE, Fiber Optics) সম্পর্কে জ্ঞান, নেটওয়ার্ক মনিটরিং টুলস"
resume_43.txt,"[Objective]: স্বাস্থ্য খাতের নীতি ও কার্যক্রমের অর্থনৈতিক প্রভাব মূল্যায়নে ডেটা-চালিত বিশ্লেষণের মাধ্যমে সিদ্ধান্ত গ্রহণ প্রক্রিয়ায় গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী 
[Education]: লন্ডন স্কুল অফ হাইজিন অ্যান্ড ট্রপিক্যাল মেডিসিন (দূরশিক্ষণ) (২০১৯-২০২১) 
[Experience Highlights]: ডেটা বিশ্লেষক (হেলথ ইকোনমিক্স) | | | ইনস্টিটিউট অফ হেলথ ইকোনমিক্স 
[Top Skills]: ডেটা অ্যানালাইসিস: এসটিএটিএ, আর, এক্সেল, ডেটা ভিজুয়ালাইজেশন: পাওয়ার বিআই, হেলথ ইকোনমিক্স মেথডস (CEA, CBA), হেলথ পলিসি অ্যানালিসিস, রিসার্চ মেথডোলজি"
resume_44.txt,"[Objective]: একটি ক্রিয়েটিভ টিমে ফ্রন্ট-এন্ড ডেভেলপার হিসেবে যোগদান করা, যেখানে আমি Reactjs এবং modern JavaScript এর মাধ্যমে responsive, performant এবং user-friendly ওয়েব অ্যাপ্লিকেশন তৈরি করতে পারি 
[Education]: বিএসসি ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং 
[Experience Highlights]: ওয়েব ক্রাফ্ট লিমিটেড আগস্ট ২০২০ - বর্তমান | ওয়েব ডেভেলপমেন্ট ইন্টার্ন 
[Top Skills]: ভাষা: JavaScript (ES6+), TypeScript, HTML5, CSS3, ফ্রেমওয়ার্ক/লাইব্রেরি: Reactjs, Nextjs, Vuejs, স্টেট ম্যানেজমেন্ট: Redux, Context API, টুলস: Git, Webpack, npm/yarn"
resume_45.txt,"[Objective]: বর্জ্য ব্যবস্থাপনা, পানি শোধন ও পরিবেশগত প্রভাব সংক্রান্ত ডেটা বিশ্লেষণের মাধ্যমে টেকসই উন্নয়ন ও সিদ্ধান্ত গ্রহণ প্রক্রিয়ায় গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী 
[Education]: সিজিপিএ: ৩৪০/৪০০ (২০১৬-২০২০) 
[Experience Highlights]: এনভায়রনমেন্টাল ইমপ্যাক্ট অ্যাসেসমেন্ট (ইআইএ) রিপোর্টের জন্য ডেটা ট্র্যাক করে এনালাইসিস রিপোর্ট তৈরি করেছি | ল্যান্ডফিল সাইট অপারেশনের ডেটা সংগ্রহ করে এক্সেলে রিপোর্ট তৈরি করেছি 
[Top Skills]: ডেটা অ্যানালাইসিস: এক্সেল, এসকিউএল (বেসিক), ডেটা ভিজুয়ালাইজেশন: পাওয়ার বিআই, এনভায়রনমেন্টাল ডেটা ম্যানেজমেন্ট, ওয়েস্টওয়াটার ট্রিটমেন্ট (ইটিপি/এসটিপি) ডেটা অ্যানালাইসিস, এনভায়রনমেন্টাল ইমপ্যাক্ট অ্যাসেসমেন্ট (ইআইএ) ও রেগুলেশনস"
resume_46.txt,"[Objective]: ইন্টারেক্টিভ অ্যানিমেশন ও ভিজুয়াল ইফেক্টস তৈরির টুল এবং ওয়েব-ভিত্তিক মাল্টিমিডিয়া অ্যাপ্লিকেশন ডেভেলপমেন্টের মাধ্যমে ডিজিটাল কন্টেন্ট তৈরির প্রক্রিয়ায় গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী 
[Education]: বিএফএ (গ্রাফিক ডিজাইন) 
[Experience Highlights]: জাভাস্ক্রিপ্ট এবং Threejs লাইব্রেরি ব্যবহার করে ওয়েব-ভিত্তিক 3D অ্যানিমেশন এবং ইন্টারেক্টিভ ভিজুয়াল ইফেক্ট ডেভেলপ করেছি | পাইথন ও জ্যাঙ্গো ব্যবহার করে অ্যানিমেশন প্রজেক্ট ম্যানেজমেন্ট টুল ডেভেলপমেন্টে সহায়তা করেছি 
[Top Skills]: ফ্রন্টএন্ড ডেভেলপমেন্ট: জাভাস্ক্রিপ্ট, রিঅ্যাক্ট জেএস, Threejs, ওয়েবজিএল, ব্যাকএন্ড ডেভেলপমেন্ট: পাইথন, জ্যাঙ্গো, ডেটাবেজ: মাইএসকিউএল, ক্রিয়েটিভ টুলস: Adobe After Effects, Premiere Pro (স্ক্রিপ্টিং ও অটোমেশন), ফিগমা, 3D অ্যানিমেশন ও মোশন গ্রাফিক্স, গিট ও ভার্সন কন্ট্রোল"
resume_47.txt,"[Objective]: ইনভেন্টরি, লজিস্টিকস ও ডিমান্ড ফোরকাস্টিং সংক্রান্ত ডেটা বিশ্লেষণের মাধ্যমে সাপ্লাই চেইনের কার্যকারিতা ও সিদ্ধান্ত গ্রহণ প্রক্রিয়া উন্নয়নে গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী 
[Education]: বিবিএ (সাপ্লাই চেইন ম্যানেজমেন্ট) 
[Experience Highlights]: | কুইক সাপ্লাই চেইন লিমিটেড | পাওয়ার বিআই-তে ড্যাশবোর্ড তৈরি করে সাপ্লায়ার পারফরম্যান্স ও লজিস্টিকস কস্ট মনিটর করেছি 
[Top Skills]: ডেটা অ্যানালাইসিস: এক্সেল, এসকিউএল (বেসিক), ডেটা ভিজুয়ালাইজেশন: পাওয়ার বিআই, সাপ্লাই চেইন অ্যানালিটিক্স, ইনভেন্টরি ম্যানেজমেন্ট ও ডিমান্ড প্ল্যানিং, ইআরপি সিস্টেম (SAP SD/MM - বেসিক)"
resume_48.txt,"[Objective]: ডেটা অ্যানালিস্ট হিসেবে কাজ করার মাধ্যমে নিজের দক্ষতাগুলোকে তুলে ধরা এবং বাস্তবজীবনে সেগুলোর প্রয়োগ ঘটানো 
[Education]: বি এসসি, ফলিত গণিত 
[Experience Highlights]: ডেটা অ্যানালিস্ট, | ডেটাসেটসমূহ বিশ্লেষণ করা 
[Top Skills]: SQL, Hadoop, Power BI, Matplotlib"
resume_49.txt,"[Objective]: একটি ফার্মাসিউটিক্যাল কোম্পানিতে মেডিকেল রিপ্রেজেন্টেটিভ হিসেবে কাজ করা, যেখানে আমি ডাক্তার এবং ফার্মাসিস্টদের সাথে সম্পর্ক গড়ে তুলে কোম্পানির প্রোডাক্ট সম্পর্কে awareness তৈরি এবং sales target অর্জন করতে পারি 
[Education]: বি ফার্ম (অনার্স) 
[Experience Highlights]: sales data analysis করে territory sales plan তৈরি করা | medical devices এবং consumables এর sales করা 
[Top Skills]: সেলস অ্যান্ড মার্কেটিং, মেডিকেল নলেজ (ফার্মাকোলজি), relationship building, communication and presentation skills"
resume_5.txt,"[Objective]: একটি প্রগতিশীল প্রতিষ্ঠানে মানবসম্পদ ব্যবস্থাপক হিসেবে যোগদান করা, যেখানে আমি কৌশলগত HR পরিকল্পনা, ট্যালেন্ট অ্যাকুইজিশন এবং এমপ্লয়ি রিলেশনস ম্যানেজমেন্টের মাধ্যমে প্রতিষ্ঠানের লক্ষ্য অর্জনে ভূমিকা রাখতে পারি 
[Education]: ইনডিপেন্ডেন্ট ইউনিভার্সিটি, বাংলাদেশ 
[Experience Highlights]: এইচআর ম্যানেজার | | এমপ্লয়ি ডাটাবেস ম্যানেজমেন্ট 
[Top Skills]: ট্যালেন্ট অ্যাকুইজিশন ও রিক্রুটমেন্ট, পারফরম্যান্স ম্যানেজমেন্ট, এইচআরএমএস (হিউম্যান রিসোর্স ম্যানেজমেন্ট সিস্টেম), লেবার ল এন্ড কমপ্লায়েন্স"
resume_50.txt,"[Objective]: বিক্রয় ডেটা ও টেরিটরি পারফরম্যান্স বিশ্লেষণের মাধ্যমে ফার্মাসিউটিক্যাল মার্কেটিং কৌশল উন্নয়নে গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী 
[Education]: বি ফার্ম (অনার্স) 
[Experience Highlights]: এক্সেল ও এসকিউএল ব্যবহার করে টেরিটরি ভিত্তিক বিক্রয় ডেটা সংগ্রহ ও অ্যানালাইসিস করেছি | পাওয়ার বিআই-তে ড্যাশবোর্ড তৈরি করে টেরিটরি ও প্রোডাক্ট ভিত্তিক সেলস পারফরম্যান্স মনিটর করেছি 
[Top Skills]: ডেটা অ্যানালাইসিস: এক্সেল, এসকিউএল (বেসিক), ডেটা ভিজুয়ালাইজেশন: পাওয়ার বিআই, সেলস ডেটা অ্যানালিটিক্স, ফার্মাসিউটিক্যাল মার্কেটিং, কমিউনিকেশন ও উপস্থাপনা দক্ষতা"
resume_51.txt,"[Objective]: লক্ষ্যঃ  একটি সফটওয়্যার কোম্পানিতে সফটওয়্যার ইঞ্জিনিয়ার হিসেবে কাজ করার মাধ্যমে নিজের অভিজ্ঞতাসমূহের প্রতিফলন ঘটানো এবং সেই অনুযায়ী স্কেলেবেল এবং কার্যকর এপ্লিকেশন তৈরি করা 
[Education]: বি এসসি ইন সিএসই 
[Experience Highlights]: ওয়েব এপ্লিকেশন ডেভেলপমেন্ট, টেকনোভা (২০২২-২০২৩) | জুনিয়র ডেভেলপার, কোডসফট, (২০২০-২০২২) 
[Top Skills]: Java, Spring boot, MySQL, Python, PHP"
resume_52.txt,"[Objective]: লক্ষ্যঃ নিজের শিক্ষা এবং পূর্ব পেশাগত দক্ষতাকে কাজে লাগিয়ে ডেটা অ্যানালিস্ট হিসেবে কাজ করে ডেটা বিশ্লেষণের মাধ্যমে ব্যাবসায়িক সিদ্ধান্তে সহায়তা করা 
[Education]: বিএসসি ইন স্ট্যাটিস্টিক্স 
[Experience Highlights]: ডেটা অ্যানালিস্ট, ডেটাটেক, ২০২১ – বর্তমান | ডেটা অ্যানালিস্ট শিক্ষানবিশ, গেজেটদুনিয়া ডট কম (২০২০) 
[Skill]: তথ্য নেই।"
